iter: 4630   # psnr: 29.3226  # ssim: 0.9705  
iter: 4640   # psnr: 28.8942  # ssim: 0.9646  
iter: 4650   # psnr: 29.4625  # ssim: 0.9727  
iter: 4660   # psnr: 29.3190  # ssim: 0.9709  
iter: 4670   # psnr: 29.4185  # ssim: 0.9700  
iter: 4680   # psnr: 28.1374  # ssim: 0.9634  
iter: 4690   # psnr: 29.2968  # ssim: 0.9734  
iter: 4700   # psnr: 28.7276  # ssim: 0.9713  
iter: 4710   # psnr: 29.5785  # ssim: 0.9754  
iter: 4720   # psnr: 29.3644  # ssim: 0.9698  
iter: 4730   # psnr: 29.6182  # ssim: 0.9708  
iter: 4740   # psnr: 29.3635  # ssim: 0.9690  
iter: 4750   # psnr: 29.1322  # ssim: 0.9705  
iter: 4760   # psnr: 29.7464  # ssim: 0.9729  
iter: 4770   # psnr: 28.6526  # ssim: 0.9699  
iter: 4780   # psnr: 29.1084  # ssim: 0.9720  
iter: 4790   # psnr: 29.3437  # ssim: 0.9724  
iter: 4800   # psnr: 29.1456  # ssim: 0.9710  
iter: 4810   # psnr: 29.1825  # ssim: 0.9673  
iter: 4820   # psnr: 29.5331  # ssim: 0.9707  
iter: 4830   # psnr: 29.4797  # ssim: 0.9707  
iter: 4840   # psnr: 28.6202  # ssim: 0.9683  
iter: 4850   # psnr: 29.2796  # ssim: 0.9670  
iter: 4860   # psnr: 29.7783  # ssim: 0.9705  
iter: 4870   # psnr: 29.6286  # ssim: 0.9728  
iter: 4880   # psnr: 29.4045  # ssim: 0.9726  
iter: 4890   # psnr: 27.9870  # ssim: 0.9640  
iter: 4900   # psnr: 29.8776  # ssim: 0.9746  
iter: 4910   # psnr: 29.2507  # ssim: 0.9716  
iter: 4920   # psnr: 28.8519  # ssim: 0.9726  
iter: 4930   # psnr: 29.4451  # ssim: 0.9717  
iter: 4940   # psnr: 28.9160  # ssim: 0.9698  
iter: 4950   # psnr: 29.5543  # ssim: 0.9728  
iter: 4960   # psnr: 28.9133  # ssim: 0.9717  
iter: 4970   # psnr: 29.6019  # ssim: 0.9724  
iter: 4980   # psnr: 29.7391  # ssim: 0.9711  
iter: 4990   # psnr: 29.0880  # ssim: 0.9697  
iter: 5000   # psnr: 28.7760  # ssim: 0.9681  
iter: 5010   # psnr: 29.7071  # ssim: 0.9730  
iter: 5020   # psnr: 28.5105  # ssim: 0.9717  
iter: 5030   # psnr: 30.0505  # ssim: 0.9738  
iter: 5040   # psnr: 29.1360  # ssim: 0.9702  
iter: 5050   # psnr: 29.7891  # ssim: 0.9708  
iter: 5060   # psnr: 29.4433  # ssim: 0.9719  
iter: 5070   # psnr: 29.7685  # ssim: 0.9723  
iter: 5080   # psnr: 29.9414  # ssim: 0.9744  
iter: 5090   # psnr: 29.3980  # ssim: 0.9734  
iter: 5100   # psnr: 29.4420  # ssim: 0.9728  
iter: 5110   # psnr: 29.4498  # ssim: 0.9734  
iter: 5120   # psnr: 29.7004  # ssim: 0.9733  
iter: 5130   # psnr: 29.7888  # ssim: 0.9722  
iter: 5140   # psnr: 29.5388  # ssim: 0.9731  
iter: 5150   # psnr: 29.7984  # ssim: 0.9748  
iter: 5160   # psnr: 29.6831  # ssim: 0.9740  
iter: 5170   # psnr: 29.7286  # ssim: 0.9740  
iter: 5180   # psnr: 28.8290  # ssim: 0.9711  
iter: 5190   # psnr: 29.7187  # ssim: 0.9711  
iter: 5200   # psnr: 29.0908  # ssim: 0.9688  
iter: 5210   # psnr: 29.8388  # ssim: 0.9749  
iter: 5220   # psnr: 28.9936  # ssim: 0.9712  
iter: 5230   # psnr: 29.5726  # ssim: 0.9724  
iter: 5240   # psnr: 29.1605  # ssim: 0.9713  
iter: 5250   # psnr: 30.2679  # ssim: 0.9754  
iter: 5260   # psnr: 29.1611  # ssim: 0.9730  
iter: 5270   # psnr: 29.5197  # ssim: 0.9741  
iter: 5280   # psnr: 28.3454  # ssim: 0.9641  
iter: 5290   # psnr: 29.5314  # ssim: 0.9721  
iter: 5300   # psnr: 29.2843  # ssim: 0.9710  
iter: 5310   # psnr: 29.6087  # ssim: 0.9748  
iter: 5320   # psnr: 29.1373  # ssim: 0.9710  
iter: 5330   # psnr: 29.3789  # ssim: 0.9702  
iter: 5340   # psnr: 30.0486  # ssim: 0.9740  
iter: 5350   # psnr: 29.6732  # ssim: 0.9727  
iter: 5360   # psnr: 28.8444  # ssim: 0.9712  
iter: 5370   # psnr: 29.6255  # ssim: 0.9702  
iter: 5380   # psnr: 28.6074  # ssim: 0.9683  
iter: 5390   # psnr: 29.7145  # ssim: 0.9690  
iter: 5400   # psnr: 29.7448  # ssim: 0.9737  
iter: 5410   # psnr: 29.9744  # ssim: 0.9758  
iter: 5420   # psnr: 29.6941  # ssim: 0.9744  
iter: 5430   # psnr: 29.7713  # ssim: 0.9765  
iter: 5440   # psnr: 29.4118  # ssim: 0.9741  
iter: 5450   # psnr: 29.1938  # ssim: 0.9711  
iter: 5460   # psnr: 28.8816  # ssim: 0.9730  
iter: 5470   # psnr: 29.2577  # ssim: 0.9721  
iter: 5480   # psnr: 29.2581  # ssim: 0.9729  
iter: 5490   # psnr: 29.5140  # ssim: 0.9742  
iter: 5500   # psnr: 29.7000  # ssim: 0.9744  
iter: 5510   # psnr: 29.5192  # ssim: 0.9734  
iter: 5520   # psnr: 28.5483  # ssim: 0.9711  
iter: 5530   # psnr: 29.7671  # ssim: 0.9737  
iter: 5540   # psnr: 29.0714  # ssim: 0.9719  
iter: 5550   # psnr: 29.6177  # ssim: 0.9740  
iter: 5560   # psnr: 29.8025  # ssim: 0.9762  
iter: 5570   # psnr: 29.5816  # ssim: 0.9742  
iter: 5580   # psnr: 30.1853  # ssim: 0.9764  
iter: 5590   # psnr: 29.3028  # ssim: 0.9742  
iter: 5600   # psnr: 29.5934  # ssim: 0.9761  
iter: 5610   # psnr: 29.8201  # ssim: 0.9767  
iter: 5620   # psnr: 29.4258  # ssim: 0.9757  
iter: 5630   # psnr: 30.3224  # ssim: 0.9762  
iter: 5640   # psnr: 29.4477  # ssim: 0.9748  
iter: 5650   # psnr: 28.8069  # ssim: 0.9753  
iter: 5660   # psnr: 30.3403  # ssim: 0.9772  
iter: 5670   # psnr: 29.8180  # ssim: 0.9723  
iter: 5680   # psnr: 29.4892  # ssim: 0.9724  
iter: 5690   # psnr: 29.1317  # ssim: 0.9744  
iter: 5700   # psnr: 29.1895  # ssim: 0.9707  
iter: 5710   # psnr: 29.2673  # ssim: 0.9751  
iter: 5720   # psnr: 29.6818  # ssim: 0.9726  
iter: 5730   # psnr: 30.2461  # ssim: 0.9745  
iter: 5740   # psnr: 28.5024  # ssim: 0.9724  
iter: 5750   # psnr: 30.0842  # ssim: 0.9735  
iter: 5760   # psnr: 29.6879  # ssim: 0.9742  
iter: 5770   # psnr: 29.7134  # ssim: 0.9709  
iter: 5780   # psnr: 30.1348  # ssim: 0.9764  
iter: 5790   # psnr: 29.2917  # ssim: 0.9706  
iter: 5800   # psnr: 29.3948  # ssim: 0.9730  
iter: 5810   # psnr: 29.6941  # ssim: 0.9707  
iter: 5820   # psnr: 29.3931  # ssim: 0.9731  
iter: 5830   # psnr: 29.8163  # ssim: 0.9724  
iter: 5840   # psnr: 30.0073  # ssim: 0.9743  
iter: 5850   # psnr: 30.2838  # ssim: 0.9749  
iter: 5860   # psnr: 29.1821  # ssim: 0.9726  
iter: 5870   # psnr: 29.9739  # ssim: 0.9736  
iter: 5880   # psnr: 29.8132  # ssim: 0.9746  
iter: 5890   # psnr: 30.4337  # ssim: 0.9760  
iter: 5900   # psnr: 29.2809  # ssim: 0.9704  
iter: 5910   # psnr: 29.9026  # ssim: 0.9715  
iter: 5920   # psnr: 30.0961  # ssim: 0.9723  
iter: 5930   # psnr: 29.5776  # ssim: 0.9728  
iter: 5940   # psnr: 30.3586  # ssim: 0.9729  
iter: 5950   # psnr: 29.7902  # ssim: 0.9738  
iter: 5960   # psnr: 29.7905  # ssim: 0.9743  
iter: 5970   # psnr: 29.7031  # ssim: 0.9732  
iter: 5980   # psnr: 30.0908  # ssim: 0.9748  
iter: 5990   # psnr: 29.3967  # ssim: 0.9733  
iter: 6000   # psnr: 29.8349  # ssim: 0.9741  
iter: 6010   # psnr: 29.8332  # ssim: 0.9738  
iter: 6020   # psnr: 29.6252  # ssim: 0.9759  
iter: 6030   # psnr: 29.8497  # ssim: 0.9726  
iter: 6040   # psnr: 29.7189  # ssim: 0.9748  
iter: 6050   # psnr: 30.1621  # ssim: 0.9743  
iter: 6060   # psnr: 29.8719  # ssim: 0.9756  
iter: 6070   # psnr: 29.5013  # ssim: 0.9722  
iter: 6080   # psnr: 29.2250  # ssim: 0.9729  
iter: 6090   # psnr: 29.6179  # ssim: 0.9727  
iter: 6100   # psnr: 30.0174  # ssim: 0.9747  
iter: 6110   # psnr: 30.1705  # ssim: 0.9762  
iter: 6120   # psnr: 30.1699  # ssim: 0.9754  
iter: 6130   # psnr: 29.8730  # ssim: 0.9727  
iter: 6140   # psnr: 29.9611  # ssim: 0.9719  
iter: 6150   # psnr: 30.1364  # ssim: 0.9733  
iter: 6160   # psnr: 30.1775  # ssim: 0.9749  
iter: 6170   # psnr: 29.4198  # ssim: 0.9735  
iter: 6180   # psnr: 29.9393  # ssim: 0.9748  
iter: 6190   # psnr: 30.1089  # ssim: 0.9765  
iter: 6200   # psnr: 30.4167  # ssim: 0.9753  
iter: 6210   # psnr: 29.9152  # ssim: 0.9743  
iter: 6220   # psnr: 30.1839  # ssim: 0.9751  
iter: 6230   # psnr: 29.4901  # ssim: 0.9729  
iter: 6240   # psnr: 30.2087  # ssim: 0.9749  
iter: 6250   # psnr: 29.8978  # ssim: 0.9726  
iter: 6260   # psnr: 30.2499  # ssim: 0.9763  
iter: 6270   # psnr: 30.7438  # ssim: 0.9771  
iter: 6280   # psnr: 29.6607  # ssim: 0.9748  
iter: 6290   # psnr: 29.9871  # ssim: 0.9761  
iter: 6300   # psnr: 30.0421  # ssim: 0.9761  
iter: 6310   # psnr: 30.3142  # ssim: 0.9780  
iter: 6320   # psnr: 29.9276  # ssim: 0.9754  
iter: 6330   # psnr: 30.0741  # ssim: 0.9754  
iter: 6340   # psnr: 30.3683  # ssim: 0.9765  
iter: 6350   # psnr: 30.3247  # ssim: 0.9751  
iter: 6360   # psnr: 29.9956  # ssim: 0.9754  
iter: 6370   # psnr: 29.8905  # ssim: 0.9751  
iter: 6380   # psnr: 30.0607  # ssim: 0.9767  
iter: 6390   # psnr: 30.5700  # ssim: 0.9767  
iter: 6400   # psnr: 29.9551  # ssim: 0.9726  
iter: 6410   # psnr: 30.2650  # ssim: 0.9752  
iter: 6420   # psnr: 30.4105  # ssim: 0.9765  
iter: 6430   # psnr: 29.9265  # ssim: 0.9762  
iter: 6440   # psnr: 29.9894  # ssim: 0.9753  
iter: 6450   # psnr: 30.4822  # ssim: 0.9769  
iter: 6460   # psnr: 29.8121  # ssim: 0.9741  
iter: 6470   # psnr: 30.2641  # ssim: 0.9731  
iter: 6480   # psnr: 29.9991  # ssim: 0.9726  
iter: 6490   # psnr: 29.3815  # ssim: 0.9732  
iter: 6500   # psnr: 29.9342  # ssim: 0.9753  
iter: 6510   # psnr: 30.3822  # ssim: 0.9739  
iter: 6520   # psnr: 30.0833  # ssim: 0.9732  
iter: 6530   # psnr: 30.3101  # ssim: 0.9731  
iter: 6540   # psnr: 30.0760  # ssim: 0.9743  
iter: 6550   # psnr: 30.4965  # ssim: 0.9776  
iter: 6560   # psnr: 30.1026  # ssim: 0.9759  
iter: 6570   # psnr: 30.5401  # ssim: 0.9758  
iter: 6580   # psnr: 30.1918  # ssim: 0.9751  
iter: 6590   # psnr: 30.1356  # ssim: 0.9740  
iter: 6600   # psnr: 30.1266  # ssim: 0.9761  
iter: 6610   # psnr: 29.9910  # ssim: 0.9716  
iter: 6620   # psnr: 30.4611  # ssim: 0.9727  
iter: 6630   # psnr: 30.4062  # ssim: 0.9741  
iter: 6640   # psnr: 30.0309  # ssim: 0.9724  
iter: 6650   # psnr: 30.2480  # ssim: 0.9741  
iter: 6660   # psnr: 30.6071  # ssim: 0.9765  
iter: 6670   # psnr: 30.3300  # ssim: 0.9737  
iter: 6680   # psnr: 30.4358  # ssim: 0.9740  
iter: 6690   # psnr: 30.6990  # ssim: 0.9747  
iter: 6700   # psnr: 30.5041  # ssim: 0.9752  
iter: 6710   # psnr: 30.4707  # ssim: 0.9748  
iter: 6720   # psnr: 30.2062  # ssim: 0.9741  
iter: 6730   # psnr: 30.4263  # ssim: 0.9729  
iter: 6740   # psnr: 30.4352  # ssim: 0.9729  
iter: 6750   # psnr: 30.8407  # ssim: 0.9742  
iter: 6760   # psnr: 30.5543  # ssim: 0.9725  
iter: 6770   # psnr: 29.8641  # ssim: 0.9736  
iter: 6780   # psnr: 30.9169  # ssim: 0.9770  
iter: 6790   # psnr: 30.5590  # ssim: 0.9763  
iter: 6800   # psnr: 30.4691  # ssim: 0.9762  
iter: 6810   # psnr: 30.5612  # ssim: 0.9766  
iter: 6820   # psnr: 30.8532  # ssim: 0.9775  
iter: 6830   # psnr: 30.6003  # ssim: 0.9772  
iter: 6840   # psnr: 30.4991  # ssim: 0.9762  
iter: 6850   # psnr: 30.6643  # ssim: 0.9771  
iter: 6860   # psnr: 29.8925  # ssim: 0.9741  
iter: 6870   # psnr: 30.3097  # ssim: 0.9747  
iter: 6880   # psnr: 30.4716  # ssim: 0.9749  
iter: 6890   # psnr: 30.4117  # ssim: 0.9750  
iter: 6900   # psnr: 30.7855  # ssim: 0.9768  
iter: 6910   # psnr: 30.3313  # ssim: 0.9756  
iter: 6920   # psnr: 30.7585  # ssim: 0.9762  
iter: 6930   # psnr: 30.6064  # ssim: 0.9761  
iter: 6940   # psnr: 31.0697  # ssim: 0.9774  
iter: 6950   # psnr: 30.0369  # ssim: 0.9753  
iter: 6960   # psnr: 30.7398  # ssim: 0.9767  
iter: 6970   # psnr: 30.5993  # ssim: 0.9774  
iter: 6980   # psnr: 30.5065  # ssim: 0.9743  
iter: 6990   # psnr: 30.3678  # ssim: 0.9745  
iter: 7000   # psnr: 30.4986  # ssim: 0.9753  
iter: 7010   # psnr: 30.7749  # ssim: 0.9746  
iter: 7020   # psnr: 30.3892  # ssim: 0.9747  
iter: 7030   # psnr: 30.5742  # ssim: 0.9750  
iter: 7040   # psnr: 30.3874  # ssim: 0.9758  
iter: 7050   # psnr: 30.7620  # ssim: 0.9777  
iter: 7060   # psnr: 30.5481  # ssim: 0.9766  
iter: 7070   # psnr: 30.8669  # ssim: 0.9769  
iter: 7080   # psnr: 30.7175  # ssim: 0.9764  
iter: 7090   # psnr: 30.3474  # ssim: 0.9754  
iter: 7100   # psnr: 30.4652  # ssim: 0.9767  
iter: 7110   # psnr: 30.4781  # ssim: 0.9757  
iter: 7120   # psnr: 30.6294  # ssim: 0.9769  
iter: 7130   # psnr: 30.6557  # ssim: 0.9753  
iter: 7140   # psnr: 30.5305  # ssim: 0.9746  
iter: 7150   # psnr: 30.7573  # ssim: 0.9742  
iter: 7160   # psnr: 30.7085  # ssim: 0.9731  
iter: 7170   # psnr: 30.0488  # ssim: 0.9739  
iter: 7180   # psnr: 30.8518  # ssim: 0.9756  
iter: 7190   # psnr: 30.8126  # ssim: 0.9758  
iter: 7200   # psnr: 30.4446  # ssim: 0.9736  
iter: 7210   # psnr: 30.2474  # ssim: 0.9745  
iter: 7220   # psnr: 30.6419  # ssim: 0.9756  
iter: 7230   # psnr: 30.6733  # ssim: 0.9756  
iter: 7240   # psnr: 30.6736  # ssim: 0.9760  
iter: 7250   # psnr: 30.8817  # ssim: 0.9767  
iter: 7260   # psnr: 30.4377  # ssim: 0.9748  
iter: 7270   # psnr: 30.5734  # ssim: 0.9752  
iter: 7280   # psnr: 30.7805  # ssim: 0.9744  
iter: 7290   # psnr: 30.8864  # ssim: 0.9745  
iter: 7300   # psnr: 30.7323  # ssim: 0.9759  
iter: 7310   # psnr: 30.8829  # ssim: 0.9769  
iter: 7320   # psnr: 30.8570  # ssim: 0.9762  
iter: 7330   # psnr: 30.6187  # ssim: 0.9745  
iter: 7340   # psnr: 30.8492  # ssim: 0.9742  
iter: 7350   # psnr: 30.5023  # ssim: 0.9741  
iter: 7360   # psnr: 30.9037  # ssim: 0.9750  
iter: 7370   # psnr: 30.8024  # ssim: 0.9741  
iter: 7380   # psnr: 30.8836  # ssim: 0.9742  
iter: 7390   # psnr: 30.7923  # ssim: 0.9738  
iter: 7400   # psnr: 31.0617  # ssim: 0.9771  
iter: 7410   # psnr: 30.7683  # ssim: 0.9773  
iter: 7420   # psnr: 30.9103  # ssim: 0.9755  
iter: 7430   # psnr: 30.9406  # ssim: 0.9768  
iter: 7440   # psnr: 30.7467  # ssim: 0.9765  
iter: 7450   # psnr: 30.7086  # ssim: 0.9760  
iter: 7460   # psnr: 30.9813  # ssim: 0.9764  
iter: 7470   # psnr: 30.7429  # ssim: 0.9758  
iter: 7480   # psnr: 30.7087  # ssim: 0.9752  
iter: 7490   # psnr: 30.9212  # ssim: 0.9755  
iter: 7500   # psnr: 30.2045  # ssim: 0.9746  
iter: 7510   # psnr: 30.6608  # ssim: 0.9740  
iter: 7520   # psnr: 30.9732  # ssim: 0.9765  
iter: 7530   # psnr: 30.9522  # ssim: 0.9756  
iter: 7540   # psnr: 30.2676  # ssim: 0.9741  
iter: 7550   # psnr: 30.7534  # ssim: 0.9767  
iter: 7560   # psnr: 31.3131  # ssim: 0.9782  
iter: 7570   # psnr: 30.0035  # ssim: 0.9745  
iter: 7580   # psnr: 30.9209  # ssim: 0.9753  
iter: 7590   # psnr: 30.6925  # ssim: 0.9767  
iter: 7600   # psnr: 30.9506  # ssim: 0.9755  
iter: 7610   # psnr: 30.9700  # ssim: 0.9752  
iter: 7620   # psnr: 31.1576  # ssim: 0.9746  
iter: 7630   # psnr: 30.4223  # ssim: 0.9752  
iter: 7640   # psnr: 30.7629  # ssim: 0.9749  
iter: 7650   # psnr: 30.9215  # ssim: 0.9744  
iter: 7660   # psnr: 31.1992  # ssim: 0.9757  
iter: 7670   # psnr: 30.6249  # ssim: 0.9752  
iter: 7680   # psnr: 31.0956  # ssim: 0.9755  
iter: 7690   # psnr: 30.9790  # ssim: 0.9762  
iter: 7700   # psnr: 30.8771  # ssim: 0.9766  
iter: 7710   # psnr: 31.0080  # ssim: 0.9761  
iter: 7720   # psnr: 30.9083  # ssim: 0.9767  
iter: 7730   # psnr: 31.2967  # ssim: 0.9768  
iter: 7740   # psnr: 30.8763  # ssim: 0.9747  
iter: 7750   # psnr: 30.9351  # ssim: 0.9755  
iter: 7760   # psnr: 30.8481  # ssim: 0.9759  
iter: 7770   # psnr: 31.1120  # ssim: 0.9754  
iter: 7780   # psnr: 31.0373  # ssim: 0.9764  
iter: 7790   # psnr: 30.6284  # ssim: 0.9758  
iter: 7800   # psnr: 30.8455  # ssim: 0.9762  
iter: 7810   # psnr: 30.8653  # ssim: 0.9757  
iter: 7820   # psnr: 30.8772  # ssim: 0.9760  
iter: 7830   # psnr: 31.1415  # ssim: 0.9765  
iter: 7840   # psnr: 31.2717  # ssim: 0.9763  
iter: 7850   # psnr: 30.7893  # ssim: 0.9753  
iter: 7860   # psnr: 31.1179  # ssim: 0.9749  
iter: 7870   # psnr: 31.2282  # ssim: 0.9762  
iter: 7880   # psnr: 31.4076  # ssim: 0.9763  
iter: 7890   # psnr: 31.0668  # ssim: 0.9756  
iter: 7900   # psnr: 30.7467  # ssim: 0.9752  
iter: 7910   # psnr: 31.1927  # ssim: 0.9757  
iter: 7920   # psnr: 30.8065  # ssim: 0.9756  
iter: 7930   # psnr: 31.0640  # ssim: 0.9756  
iter: 7940   # psnr: 30.5647  # ssim: 0.9746  
iter: 7950   # psnr: 31.1012  # ssim: 0.9752  
iter: 7960   # psnr: 31.3264  # ssim: 0.9763  
iter: 7970   # psnr: 31.1063  # ssim: 0.9763  
iter: 7980   # psnr: 31.2917  # ssim: 0.9756  
iter: 7990   # psnr: 31.3708  # ssim: 0.9765  
iter: 8000   # psnr: 31.2904  # ssim: 0.9764  
iter: 8010   # psnr: 31.3171  # ssim: 0.9757  
iter: 8020   # psnr: 31.6356  # ssim: 0.9773  
iter: 8030   # psnr: 31.4496  # ssim: 0.9771  
iter: 8040   # psnr: 31.1157  # ssim: 0.9759  
iter: 8050   # psnr: 30.9810  # ssim: 0.9758  
iter: 8060   # psnr: 31.2235  # ssim: 0.9757  
iter: 8070   # psnr: 31.2480  # ssim: 0.9759  
iter: 8080   # psnr: 31.1158  # ssim: 0.9760  
iter: 8090   # psnr: 31.3354  # ssim: 0.9761  
iter: 8100   # psnr: 31.2647  # ssim: 0.9763  
iter: 8110   # psnr: 31.4898  # ssim: 0.9758  
iter: 8120   # psnr: 31.0038  # ssim: 0.9757  
iter: 8130   # psnr: 31.4088  # ssim: 0.9754  
iter: 8140   # psnr: 31.3638  # ssim: 0.9758  
iter: 8150   # psnr: 31.3740  # ssim: 0.9765  
iter: 8160   # psnr: 31.5793  # ssim: 0.9766  
iter: 8170   # psnr: 31.3093  # ssim: 0.9765  
iter: 8180   # psnr: 31.3648  # ssim: 0.9759  
iter: 8190   # psnr: 31.5033  # ssim: 0.9764  
iter: 8200   # psnr: 31.5334  # ssim: 0.9772  
iter: 8210   # psnr: 31.5317  # ssim: 0.9766  
iter: 8220   # psnr: 31.4368  # ssim: 0.9765  
iter: 8230   # psnr: 31.3922  # ssim: 0.9765  
iter: 8240   # psnr: 31.5903  # ssim: 0.9773  
iter: 8250   # psnr: 31.5279  # ssim: 0.9774  
iter: 8260   # psnr: 31.4696  # ssim: 0.9767  
iter: 8270   # psnr: 31.1930  # ssim: 0.9758  
iter: 8280   # psnr: 31.4898  # ssim: 0.9765  
iter: 8290   # psnr: 31.5722  # ssim: 0.9764  
iter: 8300   # psnr: 31.5539  # ssim: 0.9765  
iter: 8310   # psnr: 31.3441  # ssim: 0.9756  
iter: 8320   # psnr: 31.4158  # ssim: 0.9756  
iter: 8330   # psnr: 31.5532  # ssim: 0.9770  
iter: 8340   # psnr: 31.4252  # ssim: 0.9769  
iter: 8350   # psnr: 31.3463  # ssim: 0.9764  
iter: 8360   # psnr: 31.4621  # ssim: 0.9768  
iter: 8370   # psnr: 31.4712  # ssim: 0.9771  
iter: 8380   # psnr: 31.4274  # ssim: 0.9765  
iter: 8390   # psnr: 31.5278  # ssim: 0.9765  
iter: 8400   # psnr: 31.5996  # ssim: 0.9773  
iter: 8410   # psnr: 31.6128  # ssim: 0.9769  
iter: 8420   # psnr: 31.4835  # ssim: 0.9760  
iter: 8430   # psnr: 31.5363  # ssim: 0.9763  
iter: 8440   # psnr: 31.5317  # ssim: 0.9767  
iter: 8450   # psnr: 31.5222  # ssim: 0.9763  
iter: 8460   # psnr: 31.5136  # ssim: 0.9765  
iter: 8470   # psnr: 31.5403  # ssim: 0.9766  
iter: 8480   # psnr: 31.4596  # ssim: 0.9761  
iter: 8490   # psnr: 31.4051  # ssim: 0.9760  
iter: 8500   # psnr: 31.5915  # ssim: 0.9762  
iter: 8510   # psnr: 31.4372  # ssim: 0.9765  
iter: 8520   # psnr: 31.4953  # ssim: 0.9767  
iter: 8530   # psnr: 31.3854  # ssim: 0.9765  
iter: 8540   # psnr: 31.4624  # ssim: 0.9763  
iter: 8550   # psnr: 31.5207  # ssim: 0.9769  
iter: 8560   # psnr: 31.4975  # ssim: 0.9772  
iter: 8570   # psnr: 31.7036  # ssim: 0.9772  
iter: 8580   # psnr: 31.5339  # ssim: 0.9769  
iter: 8590   # psnr: 31.4154  # ssim: 0.9767  
iter: 8600   # psnr: 31.5406  # ssim: 0.9768  
iter: 8610   # psnr: 31.2462  # ssim: 0.9763  
iter: 8620   # psnr: 31.3605  # ssim: 0.9761  
iter: 8630   # psnr: 31.4578  # ssim: 0.9765  
iter: 8640   # psnr: 31.4781  # ssim: 0.9769  
iter: 8650   # psnr: 31.3335  # ssim: 0.9768  
iter: 8660   # psnr: 31.2466  # ssim: 0.9766  
iter: 8670   # psnr: 31.3516  # ssim: 0.9768  
iter: 8680   # psnr: 31.6417  # ssim: 0.9773  
iter: 8690   # psnr: 31.6601  # ssim: 0.9773  
iter: 8700   # psnr: 31.6155  # ssim: 0.9771  
iter: 8710   # psnr: 31.5293  # ssim: 0.9767  
iter: 8720   # psnr: 31.4834  # ssim: 0.9769  
iter: 8730   # psnr: 31.6184  # ssim: 0.9768  
iter: 8740   # psnr: 31.6149  # ssim: 0.9770  
iter: 8750   # psnr: 31.6922  # ssim: 0.9767  
iter: 8760   # psnr: 31.5559  # ssim: 0.9770  
iter: 8770   # psnr: 31.6040  # ssim: 0.9768  
iter: 8780   # psnr: 31.4946  # ssim: 0.9766  
iter: 8790   # psnr: 31.5834  # ssim: 0.9772  
iter: 8800   # psnr: 31.5803  # ssim: 0.9773  
iter: 8810   # psnr: 31.4818  # ssim: 0.9771  
iter: 8820   # psnr: 31.5849  # ssim: 0.9770  
iter: 8830   # psnr: 31.6862  # ssim: 0.9769  
iter: 8840   # psnr: 31.3497  # ssim: 0.9769  
iter: 8850   # psnr: 31.5365  # ssim: 0.9772  
iter: 8860   # psnr: 31.5843  # ssim: 0.9775  
iter: 8870   # psnr: 31.4331  # ssim: 0.9769  
iter: 8880   # psnr: 31.4942  # ssim: 0.9768  
iter: 8890   # psnr: 31.6667  # ssim: 0.9772  
iter: 8900   # psnr: 31.5236  # ssim: 0.9771  
iter: 8910   # psnr: 31.5685  # ssim: 0.9768  
iter: 8920   # psnr: 31.5928  # ssim: 0.9765  
iter: 8930   # psnr: 31.5540  # ssim: 0.9763  
iter: 8940   # psnr: 31.4587  # ssim: 0.9765  
iter: 8950   # psnr: 31.6307  # ssim: 0.9767  
iter: 8960   # psnr: 31.6201  # ssim: 0.9768  
iter: 8970   # psnr: 31.5334  # ssim: 0.9771  
iter: 8980   # psnr: 31.5910  # ssim: 0.9772  
iter: 8990   # psnr: 31.7644  # ssim: 0.9772  
iter: 9000   # psnr: 31.7249  # ssim: 0.9768  
iter: 9010   # psnr: 31.5467  # ssim: 0.9765  
iter: 9020   # psnr: 31.4878  # ssim: 0.9765  
iter: 9030   # psnr: 31.5997  # ssim: 0.9767  
iter: 9040   # psnr: 31.7460  # ssim: 0.9769  
iter: 9050   # psnr: 31.6940  # ssim: 0.9771  
iter: 9060   # psnr: 31.7694  # ssim: 0.9773  
iter: 9070   # psnr: 31.7154  # ssim: 0.9771  
iter: 9080   # psnr: 31.6476  # ssim: 0.9769  
iter: 9090   # psnr: 31.5941  # ssim: 0.9766  
iter: 9100   # psnr: 31.6102  # ssim: 0.9766  
iter: 9110   # psnr: 31.6676  # ssim: 0.9768  
iter: 9120   # psnr: 31.6863  # ssim: 0.9766  
iter: 9130   # psnr: 31.7485  # ssim: 0.9768  
iter: 9140   # psnr: 31.8193  # ssim: 0.9769  
iter: 9150   # psnr: 31.8169  # ssim: 0.9769  
iter: 9160   # psnr: 31.7340  # ssim: 0.9770  
iter: 9170   # psnr: 31.7087  # ssim: 0.9765  
iter: 9180   # psnr: 31.7143  # ssim: 0.9765  
iter: 9190   # psnr: 31.7335  # ssim: 0.9768  
iter: 9200   # psnr: 31.6658  # ssim: 0.9770  
iter: 9210   # psnr: 31.7848  # ssim: 0.9771  
iter: 9220   # psnr: 31.7957  # ssim: 0.9770  
iter: 9230   # psnr: 31.7194  # ssim: 0.9770  
iter: 9240   # psnr: 31.7619  # ssim: 0.9770  
iter: 9250   # psnr: 31.7926  # ssim: 0.9770  
iter: 9260   # psnr: 31.8473  # ssim: 0.9772  
iter: 9270   # psnr: 31.8273  # ssim: 0.9772  
iter: 9280   # psnr: 31.8069  # ssim: 0.9772  
